35700203493300100035-LL1	MADLL1			Plaza del Conde del Valle de Súchil	MADRID	28015	ES				SameDay Drop off	40.4305415,-3.7067729				28004			1
35700204551300100031-LL1	MADLL1			Calle de Joaquín María López	MADRID	28015	ES				SameDay Drop off	40.4377494,-3.712296				28004			1
35700204736700100038-LL1	MADLL1			Plaza de la Cebada	MADRID	28005	ES				SameDay Drop off	40.4114731,-3.7096494				28004			1
35700205088800100036-LL1	MADLL1			Calle de Ercilla	MADRID	28005	ES				SameDay Drop off	40.4024136,-3.7023827				28004			1
35700205964200100039-LL1	MADLL1			Corredera Alta de San Pablo	MADRID	28004	ES				SameDay Drop off	40.4254729,-3.7018412				28004			1
35700207467300100032-LL1	MADLL1			Calle de Gaztambide	MADRID	28015	ES				SameDay Drop off	40.4350338,-3.715805				28004			1
35700208021000100038-LL1	MADLL1			Calle de la Amnistía	MADRID	28013	ES				SameDay Drop off	40.4171600101596,-3.71064003729757				28004			1
35700214802200100032-LL1	MADLL1			Calle Mayor	MADRID	28013	ES				SameDay Drop off	40.4154649,-3.7111905				28004			1
35700034817300100031-LL1	MADLL1			Calle de Alberto Aguilera	MADRID	28015	ES				SameDay Drop off	40.4296987,-3.7085784				28004			1
35700059445100100037-LL1	MADLL1			Calle de Ercilla	MADRID	28005	ES				SameDay Drop off	40.4014634,-3.701907				28004			1
35700076015200100038-LL1	MADLL1			Calle de Guzmán el Bueno	MADRID	28015	ES				SameDay Drop off	40.4383107,-3.7131314				28004			1
35700080815500100034-LL1	MADLL1			Calle de El Majuelo	MADRID	28005	ES				SameDay Drop off	40.4029699929072,-3.70718996213154				28004			1
35700084246300100034-LL1	MADLL1			Calle de Andrés Mellado	MADRID	28015	ES				SameDay Drop off	40.4347520930709,-3.7143763919648				28004			1
35700088279900100032-LL1	MADLL1			Calle de Blasco de Garay	MADRID	28015	ES				SameDay Drop off	40.436662,-3.711503				28004			1
35700089187000100038-LL1	MADLL1			Calle de Felipe V	MADRID	28013	ES				SameDay Drop off	40.4188757,-3.7105937				28004			1
000141769288001-LL1	MADLL1			Calle de los Jardines	MADRID	28013	ES				SameDay Pick up	40.418959981957,-3.70117996991667				28004		1	
000141769288002-LL1	MADLL1			Calle de los Jardines	MADRID	28013	ES				SameDay Pick up	40.418959981957,-3.70117996991667				28004		1	
000141913255001-LL1	MADLL1			Calle de las Infantas	MADRID	28004	ES				SameDay Pick up	40.4202999968176,-3.69844998405242				28004		1	
000141915725001-LL1	MADLL1			Calle de Lope de Vega	MADRID	28014	ES				SameDay Pick up	40.4139597,-3.6948338				28004		1	
000141932077001-LL1	MADLL1			Calle de San Pedro	MADRID	28014	ES				SameDay Pick up	40.4121599953678,-3.69486998938717				28004		1	
000141964776001-LL1	MADLL1			Paseo de Juan Antonio Vallejo-Nájera Botas	MADRID	28005	ES				SameDay Pick up	40.4016859,-3.708348				28004		1	
